"ACT_CUM_75","Adm_Rate","Avg_Cost_Academic_Year","Avg_Cost_Program_Year","Avg_Fac_Sal","City","City_State","COLLEGE","Compl_Repay_1yr_Rate","Compl_Repay_7yr_Rate","CompletionRate_150_4","CompletionRate_150_L4","Control","Highest_Deg","In_state_Tuition","Institution_Name","Lat","Level_of_institution","Locale","Long","Low_Inc_Aid","Main_Campus","Noncom_Repay_1yr_Rate","Noncom_Repay_7yr_Rate","Out_of_state_Tuition","Parent_Ed_HS","Parent_Ed_MS","Parent_Ed_PS","Percent_2OrMore","Percent_AIAN","Percent_Asian","Percent_Black","Percent_Female","Percent_First_Gen","Percent_Full_time_Fac","Percent_Hisp","Percent_Male","Percent_NHPI","Percent_NRA","Percent_Part_time","Percent_UNKN","Percent_Veterans","Percent_White","Predominant_Ugrad_Deg","Religious_Affiliation","RetentionRate_FT4","RetentionRate_FTL4","RetentionRate_PT4","RetentionRate_PTL4","SAT_M_75","SAT_R_75","SAT_W_75","State","TIV_Approval_Date","Top3Majors","Undergrad_Enrollment","URL","Zip"
26,0.6518,36858,0,5999,"Fulton","Fulton_MO",1180,0.774891775,0.919354839,0.6444,0.0,"Private_nonprofit","Bachelors_degree",24540,"Westminster_College_MO",38.849354,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-91.955273,0.288888889,"Yes",0.473170732,0.56302521,24540,0.0,0.0,0.729970326,0.0139,0.0116,0.022,0.0694,0.455555556,0.270029674,0.7529,0.044,0.0,0.0,0.0926,0.0069,0.0382,0.0,0.7083,"Predominantly_bachelors-degree_granting","Presbyterian_Church_(USA)",0.7585,0.0,0.0,0.0,580,600,523,"MO",1965-12-01,"Public_Health,_Applied_Mathematics,_Theatre",864,"WWW.WESTMINSTER-MO.EDU",652511299
0,0.0,11141,0,7009,"Prescott","Prescott_AZ",64,0.5,0.696551724,0.0,0.225,"Public","Associate_degree",2280,"Yavapai_College",34.547495,2,"City:_Small_(population_less_than_100,000)",-112.453395,0.68752625,"Yes",0.246284501,0.414814815,9120,0.448325359,0.051674641,0.5,0.0151,0.0283,0.0082,0.0101,0.563628727,0.5,0.5674,0.161,0.193616128,0.0019,0.0011,0.6344,0.2203,0.008819824,0.5539,"Predominantly_certificate-degree_granting","",0.0,0.6267,0.0,0.4399,0,0,0,"AZ",1968-04-15,"Geography,_Finance,_Music",4634,"www.YC.EDU",86301
0,0.0,10608,0,6863,"Eureka","Eureka_CA",242,0.492307692,0.65248227,0.0,0.1939,"Public","Associate_degree",1142,"College_of_the_Redwoods",40.698427,2,"Rural:_Fringe_(rural_territory_up_to_5_miles_from_an_urbanized_area_or_up_to_2.5_miles_from_an_urban_cluster)",-124.195293,0.756290084,"Yes",0.273234201,0.382137628,6230,0.42284689,0.046650718,0.530502392,0.0806,0.0471,0.0347,0.033,0.540700543,0.469497608,0.2932,0.1799,0.103601381,0.0039,2.0E-4,0.5609,0.0237,0.008880118,0.5968,"Predominantly_associates-degree_granting","",0.0,0.536,0.0,0.4207,0,0,0,"CA",1978-07-07,"Economics,_Mathematics,_Applied_Mathematics",4058,"www.redwoods.edu",955019300
25,0.6935,18091,0,7367,"Whitewater","Whitewater_WI",2371,0.762132061,0.869978858,0.5735,0.0,"Public","Graduate_degree",7650,"University_of_Wisconsin-Whitewater",42.835563,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-88.742368,0.218311428,"Yes",0.532467533,0.669594595,16223,0.287158984,0.012464723,0.700376294,0.0492,0.0015,0.0169,0.0418,0.514368456,0.299623707,0.7952,0.0595,0.030519047,5.0E-4,0.009,0.072,8.0E-4,0.0,0.8208,"Predominantly_bachelors-degree_granting","",0.816,0.0,0.6,0.0,590,520,510,"WI",1965-12-01,"Sports_Management,_Applied_Mathematics,_Biochemistry",10826,"www.uww.edu",531901790
23,0.638,40631,0,4076,"Lindsborg","Lindsborg_KS",697,0.737226277,0.848214286,0.4233,0.0,"Private_nonprofit","Bachelors_degree",26660,"Bethany_College_Kansas",38.580598,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-97.67367,0.36743215,"Yes",0.52360515,0.61965812,26660,0.305617978,0.026966292,0.66741573,0.029,0.0092,0.0122,0.1786,0.340292276,0.33258427,0.4174,0.1588,0.0,0.0092,0.0763,0.0229,0.0,0.0,0.5267,"Predominantly_bachelors-degree_granting","Evangelical_Lutheran_Church",0.4912,0.0,1.0,0.0,520,500,490,"KS",1965-12-01,"Biology,_Computer_and_Information_Science,_Marketing",655,"www.bethanylb.edu",674561897
0,0.0,12272,0,9123,"Los_Angeles","Los_Angeles_CA",205,0.46835443,0.725490196,0.0,0.2112,"Public","Associate_degree",1220,"Los_Angeles_City_College",34.087301,2,"City:_Large_(population_of_250,000_or_more)",-118.292169,0.827939836,"Yes",0.252621544,0.414634146,7538,0.435576923,0.154166667,0.41025641,0.0237,0.0014,0.1363,0.086,0.573154057,0.58974359,0.3417,0.5124,0.151549681,0.001,0.0258,0.7179,0.0209,0.005925251,0.1925,"Predominantly_certificate-degree_granting","",0.0,0.6477,0.0,0.3469,0,0,0,"CA",1966-01-01,"Bioethics,_Nursing,_Early_Childhood_Education",14238,"www.lacitycollege.edu/",90029
0,0.942,26061,0,4892,"State_College","State_College_PA",1928,0.54025974,0.740524781,0.0,0.5895,"Private_for-profit","Associate_degree",16612,"South_Hills_School_of_Business_&_Technology",40.775033,2,"City:_Small_(population_less_than_100,000)",-77.855466,0.548596112,"Yes",0.287625418,0.401486989,16612,0.0,0.0,0.514124294,0.0308,0.0041,0.0103,0.0103,0.574514039,0.485875706,0.6226,0.0123,0.107991361,0.0,0.0,0.1088,0.0,0.0,0.9322,"Predominantly_associates-degree_granting","",0.0,0.8134,0.0,0.7857,0,0,0,"PA",1976-04-26,"Drawing,_Political_Science,_Chinese",487,"www.southhills.edu",168014516
32,0.3994,63990,0,10556,"Bryn_Mawr","Bryn_Mawr_PA",1804,0.817610063,0.916058394,0.8347,0.0,"Private_nonprofit","Graduate_degree",48790,"Bryn_Mawr_College",40.02736,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-75.313223,0.204651163,"Yes",0.619565217,0.8,48790,0.0,0.0,0.848410758,0.0576,7.0E-4,0.1182,0.0613,0.948837209,0.151589242,0.8241,0.0934,0.0,7.0E-4,0.2305,0.0073,0.0773,0.0,0.3603,"Predominantly_bachelors-degree_granting","",0.9351,0.0,0.0,0.0,720,730,730,"PA",1965-12-01,"Astronomy,_Biblical_Studies,_Mathematics",1371,"www.brynmawr.edu",19010
22,0.6652,28832,0,3661,"McKenzie","McKenzie_TN",2026,0.490353698,0.628117914,0.3528,0.0,"Private_nonprofit","Graduate_degree",15764,"Bethel_University_Tennessee",36.137848,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-88.516762,0.527904528,"Yes",0.229530661,0.404682274,15764,0.469252992,0.042921998,0.48782501,0.0116,0.0049,0.0034,0.3963,0.583713584,0.51217499,1.0,0.0152,0.266058266,0.002,0.015,0.146,0.0356,0.006669007,0.516,"Predominantly_bachelors-degree_granting","Cumberland_Presbyterian",0.5861,0.0,0.0,0.0,560,500,520,"TN",1965-12-01,"Electrical_Engineering,_Government,_Psychology",4068,"www.bethelu.edu/",38201
0,0.0,11921,0,6461,"Malta","Malta_IL",543,0.581196581,0.663101604,0.0,0.2894,"Public","Associate_degree",4290,"Kishwaukee_College",41.938234,2,"Rural:_Fringe_(rural_territory_up_to_5_miles_from_an_urbanized_area_or_up_to_2.5_miles_from_an_urban_cluster)",-88.880524,0.598866499,"Yes",0.203883495,0.434937611,12030,0.405851463,0.038259565,0.555888972,0.0271,0.0042,0.0146,0.1634,0.574937028,0.444111028,0.3234,0.1439,0.078085642,3.0E-4,0.0,0.4541,0.0202,0.018891688,0.6262,"Predominantly_associates-degree_granting","",0.0,0.6404,0.0,0.4522,0,0,0,"IL",1974-01-01,"Criminology,_European_History,_Religious_Studies",2876,"www.kish.edu",601509699
29,0.6935,48766,0,8217,"Macon","Macon_GA",458,0.505309735,0.730145175,0.6628,0.0,"Private_nonprofit","Graduate_degree",35130,"Mercer_University",32.831787,4,"City:_Midsize_(population_of_at_least_100,000_but_less_than_250,000)",-83.648295,0.363502935,"Yes",0.299264105,0.54390681,35130,0.259219089,0.022776573,0.718004338,0.0276,0.0017,0.0629,0.3023,0.663894325,0.281995662,0.9591,0.0495,0.134050881,0.0019,0.0265,0.1363,0.0484,0.0,0.4792,"Predominantly_bachelors-degree_granting","",0.8756,0.0,0.5862,0.0,650,640,625,"GA",1965-12-01,"English,_Middle_Eastern_Studies,_Education",4645,"www.mercer.edu",31207
0,0.4615,19300,0,6610,"Lewiston","Lewiston_ME",818,0.768421053,0.87012987,0.0,0.5,"Private_nonprofit","Associate_degree",12310,"Maine_College_of_Health_Professions",44.100458,2,"City:_Small_(population_less_than_100,000)",-70.21732,0.385135135,"Yes",0.423728814,0.636363636,12310,0.0,0.0,0.507246377,0.0,0.0,0.026,0.0065,0.918918919,0.492753623,0.8947,0.013,0.22972973,0.0,0.0,0.6364,0.0,0.0,0.9545,"Predominantly_associates-degree_granting","",0.0,0.6667,0.0,0.0,490,490,0,"ME",1967-05-01,"Arabic,_Photography,_Ancient_Studies",154,"www.mchp.edu",4240
0,0.0,29544,0,6257,"Atlanta","Atlanta_GA",2611,0.337864078,0.612055016,0.2667,0.0,"Private_for-profit","Graduate_degree",12975,"Strayer_University-Georgia",33.874236,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-84.275624,0.715196062,"No",0.14969697,0.341535711,12975,0.488071779,0.049222255,0.462705966,0.0252,0.0076,0.0039,0.7963,0.750834485,0.537294034,0.2063,0.0352,0.216898749,0.001,0.0014,0.8748,0.0352,0.014430696,0.0941,"Predominantly_bachelors-degree_granting","",0.3818,0.0,0.3413,0.0,0,0,0,"GA",2004-06-03,"History,_English,_Islamic_Studies",5110,"www.strayer.edu/georgia/chamblee",30341
24,0.7709,23139,0,9051,"Arcata","Arcata_CA",185,0.625525947,0.753399819,0.4563,0.0,"Public","Graduate_degree",7209,"Humboldt_State_University",40.877481,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-124.078293,0.532575548,"Yes",0.429400387,0.587234043,18369,0.366742597,0.073869183,0.55938822,0.0677,0.0102,0.0324,0.0336,0.587191572,0.44061178,0.5339,0.3494,0.030219019,0.0023,0.0137,0.0592,0.0617,0.005544774,0.429,"Predominantly_bachelors-degree_granting","",0.7064,0.0,0.35,0.0,540,550,0,"CA",1991-11-08,"Statistics,_Middle_Eastern_Studies,_Human_Development",7956,"www.humboldt.edu",955218299
24,0.6005,18164,0,7543,"New_Orleans","New_Orleans_LA",799,0.751915709,0.731471536,0.3637,0.0,"Public","Graduate_degree",8484,"University_of_New_Orleans",30.027704,4,"City:_Large_(population_of_250,000_or_more)",-90.067142,0.495452748,"Yes",0.567524116,0.603986711,22301,0.375883392,0.030477032,0.593639576,0.0426,0.0037,0.0845,0.1583,0.578884935,0.406360424,0.6934,0.1231,0.049031238,5.0E-4,0.0426,0.2243,0.0134,0.0,0.5313,"Predominantly_bachelors-degree_granting","",0.6409,0.0,0.2353,0.0,630,600,0,"LA",1965-12-01,"Biology,_Accounting,_Drawing",5987,"www.uno.edu",70148
32,0.2992,65350,0,10930,"Lewisburg","Lewisburg_PA",1805,0.915277778,0.968299712,0.8816,0.0,"Private_nonprofit","Graduate_degree",51960,"Bucknell_University",40.954317,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-76.882616,0.162518302,"Yes",0.698113208,0.880952381,51960,0.0,0.0,0.87993921,0.036,3.0E-4,0.0479,0.0348,0.518301611,0.12006079,0.9641,0.0632,0.0,0.0,0.0615,0.0017,0.0017,0.0,0.7547,"Predominantly_bachelors-degree_granting","",0.9211,0.0,0.0,0.0,710,670,690,"PA",1965-12-01,"Biology,_Agriculture,_Accounting",3531,"www.bucknell.edu",17837
25,0.7247,32390,0,6901,"Ashland","Ashland_OH",1604,0.753298153,0.0,0.625,0.0,"Private_nonprofit","Graduate_degree",20392,"Ashland_University",40.861755,4,"Town:_Fringe_(in_urban_cluster_up_to_10_miles_from_an_urbanized_area)",-82.321061,0.605323694,"Yes",0.513876455,0.0,20392,0.372280419,0.036663981,0.5910556,0.0188,0.0048,0.0056,0.1304,0.440354913,0.4089444,0.4421,0.0303,0.111403221,8.0E-4,0.0225,0.0835,0.0253,0.041406507,0.7614,"Predominantly_bachelors-degree_granting","Brethren_Church",0.7956,0.0,0.0,0.0,580,593,0,"OH",1965-12-01,"Biology,_English,_Early_Childhood_Education",3559,"https://www.ashland.edu",44805
0,0.0,12868,0,7648,"Poughkeepsie","Poughkeepsie_NY",1366,0.490566038,0.67027027,0.0,0.2508,"Public","Associate_degree",4034,"Dutchess_Community_College",41.724245,2,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-73.904652,0.481809243,"Yes",0.341412013,0.495016611,7562,0.39170864,0.032932972,0.575358388,0.0404,0.0018,0.0203,0.1386,0.562110783,0.424641612,0.2922,0.2008,0.041297935,0.001,0.011,0.3494,0.0165,0.005571944,0.5697,"Predominantly_associates-degree_granting","",0.0,0.6451,0.0,0.5038,0,0,0,"NY",1966-01-01,"English,_English,_Industrial_Engineering",6117,"www.sunydutchess.edu",126011595
